Cell	Condition1	Condition2	Protein	logFC	logCPM	PValue
E	CTRL	GEF	MYH10_HUMAN	-0.577259253939957	12.3949766312813	0.00295148379823629
E	CTRL	GEF	MYH11_HUMAN	-0.606223341142683	11.3227077833441	0.00259533551538508
E	CTRL	GEF	MYH14_HUMAN	-2.36161348121892	7.91658557709286	9.25133834456949e-05
E	CTRL	GEF	MYH9_HUMAN	-0.699515158093589	13.2517132720417	0.000323726861618711
E	CTRL	GEF	MYL6_HUMAN	0.700127730262073	10.6100731924086	0.000186268670355743
E	CTRL	GEF	MYL6B_HUMAN	3.0010044595042	8.36842950629396	3.1528071363362e-24
E	CTRL	GEF	MYL9_HUMAN	0.672239300061384	10.1338835817446	0.000396050113902037
E	CTRL	GEF	MYO1B_HUMAN	-1.24575075867534	9.63995696558439	9.90532852760445e-08
E	CTRL	GEF	MYO1C_HUMAN	-0.92848147826479	10.7926802408421	7.55581443641172e-06
E	CTRL	GEF	MYO1D_HUMAN	-1.05372937699203	9.96872066688536	2.3276604129869e-06
E	CTRL	GEF	MYO6_HUMAN	-2.4994807171115	7.37224888766454	0.000835304364808818
E	CTRL	GEF	MYOF_HUMAN	-1.19917539301831	11.2693698310596	9.57134531148441e-09
E	CTRL	GEF	NCKP1_HUMAN	-3.61446098498273	7.01117144387174	0.00889136634104225
E	CTRL	GEF	NDKA_HUMAN	1.00187156270662	9.57790547317962	8.43628158924511e-08
E	CTRL	GEF	NDKB_HUMAN	0.700591290427462	10.0621627082998	0.000223316057723633
E	CTRL	GEF	NDUA2_HUMAN	3.72117328921433	6.76872731685974	0.000106630821405809
E	CTRL	GEF	NDUAC_HUMAN	1.99940874978643	7.15761528018728	0.00101373488244636
E	CTRL	GEF	NDUB4_HUMAN	1.99063155878811	6.92075334129254	0.00568229401279642
E	CTRL	GEF	NDUS7_HUMAN	2.11902510633071	6.94768398560931	0.00226599079352432
E	CTRL	GEF	NEXN_HUMAN	0.65562738687143	9.28894343502606	0.000781689975330684
E	CTRL	GEF	NNTM_HUMAN	-3.17968873142807	7.7361484633269	2.97580330867514e-06
E	CTRL	GEF	NP1L4_HUMAN	0.70410416606278	8.66624137145021	0.00750764871529096
E	CTRL	GEF	NPL4_HUMAN	1.26154851150262	7.6783714433411	0.00295236721758616
E	CTRL	GEF	NSF_HUMAN	-1.04461782964491	8.58566318400812	0.00120845720152323
E	CTRL	GEF	NU153_HUMAN	2.64811119466977	6.73628060471415	0.00599363795147466
E	CTRL	GEF	NUDC_HUMAN	1.26391592616136	8.03756346114889	0.000189970245430792
E	CTRL	GEF	NUMA1_HUMAN	-2.31943259770314	8.20272939037066	1.06751790537629e-07
E	CTRL	GEF	NUP62_HUMAN	1.65677749684083	7.13346921231577	0.00530699090804952
E	CTRL	GEF	OSBL8_HUMAN	-1.49191807823432	7.59093245577436	0.00690126755632371
E	CTRL	GEF	OST48_HUMAN	-0.760218902093347	9.31649793308967	0.000934126766707038
E	CTRL	GEF	P5CS_HUMAN	-0.901625197706136	8.62409207409606	0.00341932503145487
E	CTRL	GEF	PACS1_HUMAN	-2.34257677095031	7.54057238246355	0.0005351232607122
E	CTRL	GEF	PAIRB_HUMAN	1.20068603514834	8.34169818628913	2.19506748160689e-05
E	CTRL	GEF	PALM2_HUMAN	3.38080570711355	6.70288375579713	0.00116063709631769
E	CTRL	GEF	PAWR_HUMAN	0.968945996189413	8.77285297752567	5.67124296722355e-05
E	CTRL	GEF	PAXI_HUMAN	0.851480268073286	8.30100698138471	0.00570818948544216
E	CTRL	GEF	PCOC1_HUMAN	0.793634828082387	8.57095814648043	0.00419833071545087
E	CTRL	GEF	PDLI3_HUMAN	0.696606227419336	9.15268859641435	0.000941916502159104
E	CTRL	GEF	PDLI4_HUMAN	1.37143612314127	7.38262392957955	0.00885768395683819
E	CTRL	GEF	PEPL_HUMAN	-1.38150350919792	8.60041595670833	1.82732812698035e-05
E	CTRL	GEF	PFKAL_HUMAN	-1.18561968357574	9.74321506402052	2.58642205754486e-07
E	CTRL	GEF	PFKAM_HUMAN	-0.951627171084249	8.37428072264008	0.00463634931460457
E	CTRL	GEF	PFKAP_HUMAN	-0.66018642352804	9.39962965628691	0.00268332671371335
E	CTRL	GEF	PGK2_HUMAN	2.7453435706869	7.57527834420418	3.55476518638964e-09
E	CTRL	GEF	PGM5_HUMAN	-1.1199294637407	8.1829619970662	0.00273178177877515
E	CTRL	GEF	PGS1_HUMAN	0.75590037988634	8.78424734501274	0.00198032397788085
E	CTRL	GEF	PI42C_HUMAN	1.78896738704634	7.03064198472812	0.00879651028152642
E	CTRL	GEF	PIGS_HUMAN	-2.01527234419931	7.17126377664922	0.00851403110189662
E	CTRL	GEF	PIN1_HUMAN	1.36817715851663	7.55492330412862	0.00203890105159848
E	CTRL	GEF	PLEC_HUMAN	-3.36005149174039	9.69687332490718	2.00062724876607e-27
E	CTRL	GEF	PLOD3_HUMAN	-1.59963286665622	7.76781586729673	0.00213498206495189
E	CTRL	GEF	PLTP_HUMAN	-1.1966455466573	7.93846866343088	0.00577800198543083
E	CTRL	GEF	POTEF_HUMAN	0.754480111220386	10.4310236268496	0.000117330847785804
E	CTRL	GEF	PP14A_HUMAN	1.31318844215243	7.3183629733142	0.00707402395364783
E	CTRL	GEF	PP1G_HUMAN	-0.783754412098565	9.04992028382199	0.00153095368644575
E	CTRL	GEF	PP2AA_HUMAN	-5.28215243918827	7.84099315337617	1.29210136920197e-08
E	CTRL	GEF	PP2AB_HUMAN	1.5111994755947	7.41448603752026	0.0014552933553508
E	CTRL	GEF	PPCE_HUMAN	-0.843656656283161	8.5899863468962	0.00545878834994872
E	CTRL	GEF	PPIA_HUMAN	0.501705224386624	11.1521829331943	0.00654846427829648
E	CTRL	GEF	PPIB_HUMAN	0.764716891942369	10.5579995937245	2.81204340742664e-05
E	CTRL	GEF	PPR18_HUMAN	1.8016337661449	7.29462749151885	0.000292796630887329
E	CTRL	GEF	PRDX6_HUMAN	0.518733185248751	10.4297188985766	0.00623263240135836
E	CTRL	GEF	PROF1_HUMAN	0.744890422720163	10.5738232235428	5.67465420485377e-05
E	CTRL	GEF	PRPS1_HUMAN	-1.2711120692401	7.89433160809109	0.00863090191240479
E	CTRL	GEF	PSA7_HUMAN	0.584020275636337	9.11712554738584	0.00609702767754744
E	CTRL	GEF	PSD12_HUMAN	-2.67428094324221	7.7185716199584	2.87283504351417e-05
E	CTRL	GEF	PSMD2_HUMAN	-0.829413212746631	9.39660537158822	0.000291985158455983
E	CTRL	GEF	PSMD6_HUMAN	-1.90841302292367	7.81300276394094	0.000340240894534712
E	CTRL	GEF	PTGIS_HUMAN	-0.588559032451011	9.83184039653635	0.00644702525571628
E	CTRL	GEF	PTN11_HUMAN	0.80104045459577	8.34305010585008	0.00581361182622235
E	CTRL	GEF	PUR6_HUMAN	-1.26290025767294	8.40205249531538	0.000372266335651867
E	CTRL	GEF	PYGB_HUMAN	-0.562692803221388	10.615384646567	0.00479001877474682
E	CTRL	GEF	PYGL_HUMAN	-0.708071756245759	9.52415431486829	0.00101731736673078
E	CTRL	GEF	PYGM_HUMAN	-4.55604073187781	7.41402180433265	3.48758619324705e-05
E	CTRL	GEF	QKI_HUMAN	1.28473128684541	7.60859758315601	0.00453361093951482
E	CTRL	GEF	RAB14_HUMAN	-1.15547312541083	8.75377954334463	9.62715512901358e-05
E	CTRL	GEF	RAB1A_HUMAN	-0.718272209241938	8.94379845096895	0.00656978850940933
E	CTRL	GEF	RAB34_HUMAN	-3.96246628377809	7.14462778611488	0.00117029859412315
E	CTRL	GEF	RAB35_HUMAN	-1.5417383854579	8.1344011536545	0.000685973950754814
E	CTRL	GEF	RAB8B_HUMAN	-5.70075464504643	8.11275851177326	2.79960366695675e-11
E	CTRL	GEF	RASK_HUMAN	4.40779496953083	6.94521736961205	2.28790978482571e-07
E	CTRL	GEF	RBP56_HUMAN	1.10273944946882	8.11657061010786	0.00119800653207509
E	CTRL	GEF	RCN1_HUMAN	0.565311283946652	9.78617254892164	0.00344114913393869
E	CTRL	GEF	RL22_HUMAN	0.866675090318619	8.2030975007421	0.00695708938462368
E	CTRL	GEF	RL26_HUMAN	3.37563931823087	6.70212548982118	0.00116070531569361
E	CTRL	GEF	RL32_HUMAN	1.1659177807494	7.57699936321627	0.0080772268328069
E	CTRL	GEF	RL4_HUMAN	-0.984489479536812	8.68083266818956	0.00109604218121163
E	CTRL	GEF	RM13_HUMAN	2.14018615043291	6.860236735513	0.00649528158488573
E	CTRL	GEF	ROA1_HUMAN	0.548202323713081	10.5353977935822	0.00358742374768011
E	CTRL	GEF	RPN2_HUMAN	-1.24535410139342	9.53601751140449	1.13867008608033e-07
E	CTRL	GEF	RS14_HUMAN	0.703268041585466	9.00930703557537	0.00236866595464833
E	CTRL	GEF	RS15_HUMAN	1.08436497033446	7.79765795403339	0.0072883811880492
E	CTRL	GEF	RS17L_HUMAN	0.80081039167354	8.81362941965515	0.000726876735088486
E	CTRL	GEF	RS25_HUMAN	0.988737927555177	7.85216139533533	0.00768792308815043
E	CTRL	GEF	RS4Y2_HUMAN	3.8441482929569	7.02755794196025	1.059764663692e-06
E	CTRL	GEF	RSU1_HUMAN	0.699669318714206	8.9877951637215	0.00199218327133366
E	CTRL	GEF	RT22_HUMAN	2.98224258307894	6.79952009220295	0.000681281699594197
E	CTRL	GEF	RT31_HUMAN	2.65255950373004	6.73693810023445	0.00599338904981601
E	CTRL	GEF	S61A1_HUMAN	-2.25033263733804	7.26570204075531	0.00263741478990287
E	CTRL	GEF	SAP_HUMAN	0.825699999903547	10.1047423151146	9.09879925414638e-06
E	CTRL	GEF	SC22B_HUMAN	-0.756344713762279	8.70178426022449	0.00586967526730033
E	CTRL	GEF	SDF2_HUMAN	1.63420098498747	7.5557898811138	0.000419558185879773
E	CTRL	GEF	SEPR_HUMAN	-0.882289238069034	10.6974992034385	2.47637957858486e-05
E	CTRL	GEF	SF3B3_HUMAN	-3.61880851365538	7.01453247862473	0.00648495950800768
E	CTRL	GEF	SFXN3_HUMAN	-1.00991225175157	8.74846999235104	0.000532539014548141
E	CTRL	GEF	SLIT3_HUMAN	0.848317744729243	8.98773728303721	9.86335891380339e-05
E	CTRL	GEF	SLK_HUMAN	1.5637605527794	7.22427769534779	0.00335066490068602
E	CTRL	GEF	SNW1_HUMAN	1.65737236672471	7.13309091495788	0.00236169275891555
E	CTRL	GEF	SNX3_HUMAN	0.95039533318093	8.43268689364732	0.00060248241199917
E	CTRL	GEF	SODC_HUMAN	0.527302881286874	9.51540401767865	0.00814668413276807
E	CTRL	GEF	SPB3_HUMAN	1.81898049410199	7.10747995403497	0.00123062174121443
E	CTRL	GEF	SPRC_HUMAN	0.524572072481564	10.2768200212322	0.0055199703612284
E	CTRL	GEF	SPTB2_HUMAN	-1.02312357106575	11.8727117442408	3.99119481648987e-07
E	CTRL	GEF	SPTN1_HUMAN	-0.512004412939086	12.2990078157691	0.00803951656333108
E	CTRL	GEF	SRP54_HUMAN	2.23265932329199	6.97197680412666	0.00221590696683462
E	CTRL	GEF	SRSF1_HUMAN	1.00770396272709	8.7574965596951	2.52174986684691e-05
E	CTRL	GEF	SRSF6_HUMAN	2.00102103567084	7.00457909686557	0.00193803372574022
E	CTRL	GEF	STAT2_HUMAN	-2.66819411740393	7.14074792383189	0.00223051616554336
E	CTRL	GEF	STAT3_HUMAN	-0.910745949915052	8.54995241664381	0.00237656559703972
E	CTRL	GEF	STAT6_HUMAN	-2.40502322606446	7.33297482665965	0.00145545717194741
E	CTRL	GEF	STIP1_HUMAN	0.576819753655404	9.72954019216561	0.00246185387614707
E	CTRL	GEF	STK39_HUMAN	3.5514007715144	6.73477925360103	0.000351797713522835
E	CTRL	GEF	STOM_HUMAN	-0.725050064429161	10.3087391251305	0.000578808567989638
E	CTRL	GEF	STT3A_HUMAN	-2.41214939685356	7.57267424101695	0.00031679438448755
E	CTRL	GEF	SVIL_HUMAN	-1.2499070137143	8.04572443660777	0.00312104367222412
E	CTRL	GEF	SYIC_HUMAN	-0.934005799017089	9.05687747514886	0.000163711548555381
E	CTRL	GEF	SYIM_HUMAN	-1.37123067721206	8.53045044857742	3.23190645663648e-05
E	CTRL	GEF	SYLC_HUMAN	-0.685502249957287	9.22846904899808	0.00366949424874229
E	CTRL	GEF	SYMC_HUMAN	-2.17117071522256	7.6377631884784	0.000822610629540012
E	CTRL	GEF	SYNP2_HUMAN	0.854389466547442	9.66574057433619	7.95832758768751e-06
E	CTRL	GEF	SYQ_HUMAN	-1.27392190266026	8.13313386445093	0.00237067367767236
E	CTRL	GEF	SYTC_HUMAN	-1.09213663041453	8.56448011319406	0.000743893409039418
E	CTRL	GEF	SYVC_HUMAN	-2.19812256834432	7.83011845048942	3.93935761643992e-05
E	CTRL	GEF	TAGL_HUMAN	0.69196342331469	11.8899788122579	0.000123779436918119
E	CTRL	GEF	TBA8_HUMAN	-5.11129731666632	7.72006812072733	3.78877283750082e-07
E	CTRL	GEF	TBB1_HUMAN	-3.62699659656606	7.0215392189738	0.00642860956597747
E	CTRL	GEF	TCPQ_HUMAN	-0.669154381795285	9.63434351753902	0.00193885875610032
E	CTRL	GEF	TCRG1_HUMAN	1.93283228618992	7.27093508172788	0.00014747161095839
E	CTRL	GEF	TGM2_HUMAN	-0.55608561568209	10.1246499887763	0.00722411142802735
E	CTRL	GEF	TLN1_HUMAN	-0.923208899469888	11.2720855736489	5.11799659091071e-06
E	CTRL	GEF	TLN2_HUMAN	-1.58565643507903	8.06524970137763	0.000326897298468993
E	CTRL	GEF	TMED4_HUMAN	1.71493556663114	7.08090223252041	0.00679581327735972
E	CTRL	GEF	TMM43_HUMAN	-0.811122844225357	9.18529328068433	0.000863740131762138
E	CTRL	GEF	TMOD2_HUMAN	1.87968495955237	6.97394891589123	0.0048701018286054
E	CTRL	GEF	TNPO1_HUMAN	-1.47323350786837	8.00641655061506	0.000669752883601162
E	CTRL	GEF	TOP2B_HUMAN	-3.76217973492051	7.06283067130178	0.00447228115060114
E	CTRL	GEF	TPA_HUMAN	3.38579108103427	6.70361588099119	0.00116057132492195
E	CTRL	GEF	TPM1_HUMAN	0.603334071752839	10.9484690345004	0.000930691583989505
E	CTRL	GEF	TPM2_HUMAN	0.653384063203956	11.0636396765295	0.000335771558979911
E	CTRL	GEF	TPM3_HUMAN	0.496447118087715	10.5004436401421	0.0086817694799374
E	CTRL	GEF	TPM4_HUMAN	0.580577161931696	11.3262133276778	0.00158196062168647
E	CTRL	GEF	TRFL_HUMAN	3.83874334943309	6.79601532009539	3.23436852938526e-05
E	CTRL	GEF	TXND5_HUMAN	0.514361937314906	9.702465544938	0.00872292849799501
E	CTRL	GEF	TYY1_HUMAN	3.55722311639783	6.73565651108192	0.000351766728268129
E	CTRL	GEF	U2AF2_HUMAN	0.908636946026717	8.28194124467876	0.00223087747606414
E	CTRL	GEF	U5S1_HUMAN	-1.56886998246239	7.86206794030116	0.00190811543158991
E	CTRL	GEF	UB2V2_HUMAN	2.16294362230143	7.20324303809685	7.86346264573038e-05
E	CTRL	GEF	UBE2K_HUMAN	1.56005536314924	7.66097261918237	0.000237398831802159
E	CTRL	GEF	UBFD1_HUMAN	1.75032581800911	7.15463722884991	0.00234085345708392
E	CTRL	GEF	UBP2L_HUMAN	0.861473852673142	8.37560219072705	0.00383364960621221
E	CTRL	GEF	UCHL1_HUMAN	0.557907967068186	9.83624424379966	0.00376174022075101
E	CTRL	GEF	UGGG1_HUMAN	-0.773588425795796	9.04067362993277	0.00153095368644575
E	CTRL	GEF	USO1_HUMAN	-0.890694051356328	8.65534846187945	0.00373373342845401
E	CTRL	GEF	UTRO_HUMAN	-2.11499598872449	7.77991471444627	0.000111798557783907
E	CTRL	GEF	VAC14_HUMAN	-3.83442089476811	7.09408969620734	0.0022893259996151
E	CTRL	GEF	VATD_HUMAN	1.46754516019751	7.36409396182911	0.00283719273304251
E	CTRL	GEF	VATE1_HUMAN	0.955544572966429	8.06974977260067	0.00558656476286039
E	CTRL	GEF	VPP1_HUMAN	-2.54711988530254	7.64492777669235	0.000143437198258009
E	CTRL	GEF	VPP3_HUMAN	-3.55302026000293	7.55952877408127	3.12978526569806e-06
E	CTRL	GEF	VPS35_HUMAN	-1.04609161894759	9.56420752423226	3.17806396930112e-06
E	CTRL	GEF	WASF2_HUMAN	1.32033964092096	7.50186306191655	0.00469321329507802
E	CTRL	GEF	XPO1_HUMAN	-2.25657262361805	8.01620885259121	8.7003701989794e-06
E	CTRL	GEF	XPO2_HUMAN	-1.99446029290669	7.71156359473498	0.000304816462691391
E	CTRL	GEF	XPOT_HUMAN	-5.09449644715339	7.72031999166613	2.05386219462364e-07
E	CTRL	GEF	XRCC5_HUMAN	-0.709441091938802	9.34689701821693	0.00156882889761682
E	CTRL	GEF	YBOX1_HUMAN	0.974345600722169	8.38735115122106	0.000572971729923701
E	CTRL	GEF	YBOX3_HUMAN	0.805329997210753	8.3710042410977	0.00733471637234193
E	CTRL	GEF	ZG16B_HUMAN	3.17994744848839	6.66931601477864	0.00387772370906887
E	CTRL	GEF	ZO1_HUMAN	0.834095643819126	8.66302116908248	0.00124882718388286
E	CTRL	IMA	ACTH_HUMAN	1.3271457101741	12.4163752315801	7.99094386533179e-11
E	CTRL	IMA	ACTS_HUMAN	1.30439792365205	11.2836625406472	3.41601747399631e-10
E	CTRL	IMA	ADH1G_HUMAN	-5.28571054574966	8.04741838875257	1.61042816791605e-05
E	CTRL	IMA	EF1A2_HUMAN	1.85319790946237	9.8210373533128	1.90866170608231e-18
E	CTRL	IMA	EHD3_HUMAN	0.947367991414567	9.26822376248231	4.23154230393737e-05
E	CTRL	IMA	GDN_HUMAN	1.00590961732544	9.11566756367907	0.000120594856924077
E	CTRL	IMA	H2A1D_HUMAN	-4.91516817126857	7.80876569607201	0.000219779286053399
E	CTRL	IMA	HS71L_HUMAN	-5.46765354765755	8.17902286081598	1.89250264850058e-06
E	CTRL	IMA	HSP72_HUMAN	1.22410311449993	9.14959978165536	7.67325655053254e-08
E	CTRL	IMA	K2C6A_HUMAN	-2.04909209428694	9.18155236352107	1.07396260765445e-05
E	CTRL	IMA	K2C6B_HUMAN	1.67152323723675	8.4702483753599	2.92785459973045e-08
E	CTRL	IMA	K2C6C_HUMAN	-5.8462893313432	8.4365407424731	2.87045436656368e-08
E	CTRL	IMA	KCC2A_HUMAN	2.04746111716038	7.47945756157478	0.000375725340317583
E	CTRL	IMA	LIMS2_HUMAN	4.71613570771274	6.93532564757396	2.31713323286287e-07
E	CTRL	IMA	ML12B_HUMAN	-5.71138183509374	8.33195168017969	2.04717924035743e-07
E	CTRL	IMA	MYL6B_HUMAN	2.11045490176832	7.75611858183794	5.51509132828104e-06
E	CTRL	IMA	PAP1L_HUMAN	4.27631594432449	6.83365157368123	2.51841989263008e-05
E	CTRL	IMA	PGK2_HUMAN	2.51963604705005	7.34467834070532	4.01669239060694e-05
E	CTRL	IMA	TBA8_HUMAN	-5.05076367783318	7.88442296050262	0.000104039846202885
E	CTRL	IMA	TBB2B_HUMAN	0.939584521002635	11.5374815743664	9.66532805728096e-06
E	CTRL	LAP	CO3A1_HUMAN	-1.44149512733724	9.32997739057914	3.92301677947982e-05
E	CTRL	LAP	EF1A2_HUMAN	0.872274794680269	9.50645884391861	6.9801761870113e-05
E	CTRL	LAP	H2A1D_HUMAN	-4.88531234412175	7.85357516385921	0.000212496370186373
E	CTRL	LAP	HS71L_HUMAN	-5.43652183195166	8.22242136934299	1.79635841905393e-06
E	CTRL	LAP	K1C17_HUMAN	-5.05742043340274	7.96345918043189	5.26844652087349e-05
E	CTRL	LAP	K2C1B_HUMAN	4.05859535195008	6.82329078696101	0.000125222946945181
E	CTRL	LAP	K2C6A_HUMAN	-1.53776993693151	9.22928565020678	3.86437413953302e-05
E	CTRL	LAP	K2C74_HUMAN	2.96492529124406	7.27499018937352	2.71690140711178e-06
E	CTRL	LAP	PGS2_HUMAN	2.18994562472367	7.54720334950587	5.46663149044982e-05
E	CTRL	LAP	POTEJ_HUMAN	5.79412945919874	7.30915757530077	6.60959758464396e-16
E	CTRL	LAP	TBA8_HUMAN	-5.02518715544929	7.93307756956602	9.59073862306396e-05
E	CTRL	NIL	1A02_HUMAN	1.06742858828261	8.51589962376194	8.95191585935422e-05
E	CTRL	NIL	1A68_HUMAN	3.85781298047727	6.7847045448684	0.000139719708754405
E	CTRL	NIL	1A69_HUMAN	1.12687436074504	8.17028612027069	0.000883271606170526
E	CTRL	NIL	1B07_HUMAN	1.19158734097004	8.31002686139837	0.000200598436164766
E	CTRL	NIL	4F2_HUMAN	1.51585112305798	9.07652379344389	1.19061211023595e-11
E	CTRL	NIL	ACOC_HUMAN	1.49183250609561	7.83123964197678	0.000408522738016768
E	CTRL	NIL	ACTH_HUMAN	0.900189118426956	12.3249347637703	1.84528883417799e-06
E	CTRL	NIL	ACTS_HUMAN	-8.38691205416045	10.5398060581285	7.70289395774699e-40
E	CTRL	NIL	CBPD_HUMAN	3.56735761386878	6.91259683875391	1.8354817201236e-05
E	CTRL	NIL	CP1B1_HUMAN	5.20029704830409	7.16878081625948	7.3864760612419e-12
E	CTRL	NIL	CYR61_HUMAN	2.12053776900367	7.77824593973357	1.05057876917486e-06
E	CTRL	NIL	DHI1_HUMAN	2.67516198175409	7.0642068333881	0.000202274721467294
E	CTRL	NIL	DNJB1_HUMAN	1.33735022309027	7.88064552019191	0.00116012277859182
E	CTRL	NIL	DX39A_HUMAN	4.9643742408828	7.08390880147903	5.67264512529976e-10
E	CTRL	NIL	EF1A2_HUMAN	0.88320281048183	9.53466658136262	6.47188112466332e-06
E	CTRL	NIL	EHD3_HUMAN	0.788204395042065	9.26638135881498	0.0002168197333705
E	CTRL	NIL	EIF3H_HUMAN	1.59273808443689	7.59478989358521	0.000567330075819869
E	CTRL	NIL	GNAS2_HUMAN	-4.68150168557659	7.5682388333953	9.09693244812768e-05
E	CTRL	NIL	H13_HUMAN	3.11911727472711	6.95201651659633	7.63861252022628e-05
E	CTRL	NIL	H2A1A_HUMAN	1.0040902888841	8.31509148042472	0.000851732523629219
E	CTRL	NIL	H2A1C_HUMAN	5.30405000866835	7.2097192008981	1.69557218010835e-12
E	CTRL	NIL	H2AV_HUMAN	1.03081254790996	8.48020846111928	0.000284595885827976
E	CTRL	NIL	H2B3B_HUMAN	-4.65902463038214	7.57685757904778	5.4243035728994e-05
E	CTRL	NIL	HS105_HUMAN	1.3625224821163	8.66328969111544	3.995023440338e-07
E	CTRL	NIL	HS71A_HUMAN	0.744688257624503	11.0955791810634	0.000187618331725336
E	CTRL	NIL	HS71L_HUMAN	-5.50193813056663	8.08790562118603	3.00623147889938e-08
E	CTRL	NIL	HSP76_HUMAN	4.56503499425369	8.5598554054024	2.48865659094488e-46
E	CTRL	NIL	ICAM1_HUMAN	6.42157215440264	7.7615801242776	2.32691692420301e-27
E	CTRL	NIL	IMA1_HUMAN	3.16460923929499	7.08970718571738	6.91286029466895e-06
E	CTRL	NIL	K2C1B_HUMAN	5.19024864445166	7.16522268645889	7.49053704050311e-12
E	CTRL	NIL	K2C6C_HUMAN	-5.88070212319074	8.34115308098166	1.12584154398816e-10
E	CTRL	NIL	K2C7_HUMAN	1.8928371740239	7.5513905052084	5.57730649158161e-05
E	CTRL	NIL	KANK2_HUMAN	-0.916956991545972	9.5962572759176	0.000434764410306244
E	CTRL	NIL	LAP2A_HUMAN	-5.06237478158532	7.79054439258813	5.64295952007499e-06
E	CTRL	NIL	LYOX_HUMAN	1.65113099584813	8.50956856953125	2.22802476899783e-09
E	CTRL	NIL	ML12B_HUMAN	1.11759723904616	8.88201705087509	3.8644289595092e-07
E	CTRL	NIL	MMP14_HUMAN	1.48640421939847	7.88906788157967	0.000213919427779079
E	CTRL	NIL	MYL6B_HUMAN	2.0633828736018	7.8273643479163	9.94677180755773e-08
E	CTRL	NIL	NAMPT_HUMAN	2.68002651642444	8.71954474997013	2.48959543835803e-25
E	CTRL	NIL	NFKB2_HUMAN	4.01985845699002	6.81832374857144	3.64720953847684e-05
E	CTRL	NIL	NOMO1_HUMAN	3.07838339205397	6.94273117267833	7.74807098447923e-05
E	CTRL	NIL	PAI1_HUMAN	1.62325845439338	8.94003985355721	7.88720621374119e-12
E	CTRL	NIL	PAPP1_HUMAN	2.57138048102018	7.03479942693513	0.000215633942831475
E	CTRL	NIL	PEPL_HUMAN	-1.1866882465769	8.67712149831578	0.000649486887507662
E	CTRL	NIL	PGK2_HUMAN	3.04461053127031	7.62905641116264	1.48751434688037e-10
E	CTRL	NIL	POTEF_HUMAN	1.01176996677802	10.4987720704096	7.70644605884637e-07
E	CTRL	NIL	PPR18_HUMAN	1.99321489470287	7.3189057402387	0.000279027449919187
E	CTRL	NIL	PTX3_HUMAN	2.98535412647561	8.59800938630571	2.85096158619313e-26
E	CTRL	NIL	RS4Y2_HUMAN	3.28018580344121	6.85111568251347	0.000230787484378045
E	CTRL	NIL	RT22_HUMAN	3.14053181856436	6.8190040312748	0.000800832626965729
E	CTRL	NIL	SLIT3_HUMAN	-1.52411747469881	8.52026817561546	0.000146976371617118
E	CTRL	NIL	SODM_HUMAN	0.717893809860287	10.198819086974	0.000398785800398393
E	CTRL	NIL	SQSTM_HUMAN	1.47729412608115	7.95349826504387	0.000112275029164496
E	CTRL	NIL	TBA8_HUMAN	-5.08562286590308	7.79959608915311	5.65164687883774e-06
E	CTRL	NIL	TBAL3_HUMAN	1.64258721154716	7.42941237952348	0.000994581340950096
E	CTRL	NIL	TFPI2_HUMAN	2.50192063043145	7.26773493807145	1.20519361775589e-05
E	CTRL	NIL	TNAP2_HUMAN	4.29946536459314	6.88350953447355	2.41587677307857e-06
E	CTRL	NIL	UAP1_HUMAN	1.90148012907707	7.65917609393805	3.85822847557679e-05
E	CTRL	PAZ	ACTS_HUMAN	-8.31630892842684	10.6816705638623	1.00840580046962e-29
E	CTRL	PAZ	ADH1G_HUMAN	-5.24922525319074	8.10503685133909	1.50455919728999e-05
E	CTRL	PAZ	CO1A1_HUMAN	-1.58118245903967	10.7841505229682	4.25863775740153e-08
E	CTRL	PAZ	CO1A2_HUMAN	-1.58491527006816	10.3351683477425	3.2663807724659e-07
E	CTRL	PAZ	CO3A1_HUMAN	-2.67252162619032	9.28167108897992	5.30753389296256e-10
E	CTRL	PAZ	COEA1_HUMAN	-1.2922256255091	9.55002276279004	7.55358777089428e-05
E	CTRL	PAZ	HS71L_HUMAN	-5.42993540238138	8.23587416488852	2.04720213807421e-06
E	CTRL	PAZ	K2C1B_HUMAN	4.05089602080937	6.83264750602637	0.000156164715222989
E	CTRL	PAZ	K2C6B_HUMAN	-4.9843700905088	7.9270654994327	0.000135894083107429
E	CTRL	PAZ	ML12B_HUMAN	-5.67502551883708	8.38742417299063	1.89408837703301e-07
E	CTRL	PAZ	RAB2B_HUMAN	-5.07758536996681	7.99549505850916	5.01197665230244e-05
E	CTRL	PAZ	SLIT3_HUMAN	-2.05935853917007	8.59834750845853	5.98307295230081e-05
E	CTRL	PAZ	TBA8_HUMAN	-5.0121994973738	7.94341959329664	0.000111119530956861
E	CTRL	REG	1A69_HUMAN	-3.03107304838617	7.77148367527391	0.000704356254669604
E	CTRL	REG	ACTH_HUMAN	0.724793353051927	12.2748197962457	9.56295550323519e-05
E	CTRL	REG	ACTS_HUMAN	-8.27689704436076	10.5988961956608	1.18905775561312e-37
E	CTRL	REG	CO1A1_HUMAN	-1.52463710638114	10.7351751421142	3.01326307821517e-09
E	CTRL	REG	CO1A2_HUMAN	-1.09541320149461	10.3309516420573	1.2389187653854e-05
E	CTRL	REG	CO3A1_HUMAN	-1.73408784108596	9.27633795044532	4.18441628663217e-07
