Protein	CTRL.28.4.1	CTRL.30.1.1	CTRL.30.5.1	CTRL.30.7.1	CTRL.39.2.1	CTRL.39.3.1	CTRL.39.6.1	CTRL.39.12.1	CTRL.39.13.1	VAN.30.7.5	VAN.42.10.5	VAN.42.11.5	CTRL.28.4.1.Norm	CTRL.30.1.1.Norm	CTRL.30.5.1.Norm	CTRL.30.7.1.Norm	CTRL.39.2.1.Norm	CTRL.39.3.1.Norm	CTRL.39.6.1.Norm	CTRL.39.12.1.Norm	CTRL.39.13.1.Norm	VAN.30.7.5.Norm	VAN.42.10.5.Norm	VAN.42.11.5.Norm
OGT1_HUMAN	0	3	1	0	2	2	1	2	1	1	0	0	0	107.414878854252	39.8604250393421	0	40.5493967993132	60.7738303743347	41.6007345091598	85.5807683703091	42.1262844095041	41.4673055355995	0	0
OLA1_HUMAN	9	8	12	7	18	10	8	8	6	5	9	10	274.633391933528	286.439676944673	478.325100472106	285.058400256261	364.944571193819	303.869151871674	332.805876073279	342.323073481237	252.757706457025	207.336527677998	412.35659450329	363.493338720851
OPA1_HUMAN	8	4	3	3	8	6	4	2	4	2	0	0	244.11857060758	143.219838472337	119.581275118026	122.167885824112	162.197587197253	182.321491123004	166.402938036639	85.5807683703091	168.505137638016	82.934611071199	0	0
OPTN_HUMAN	3	1	2	0	3	3	2	1	4	1	2	2	91.5444639778427	35.8049596180841	79.7208500786843	0	60.8240951989698	91.1607455615021	83.2014690183197	42.7903841851546	168.505137638016	41.4673055355995	91.6347987785089	72.6986677441703
OR8B4_HUMAN-DECOY	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	41.6007345091598	0	0	0	0	0
ORN_HUMAN	11	9	10	10	14	11	9	6	6	8	4	7	335.663034585423	322.244636562757	398.604250393421	407.226286080373	283.845777595193	334.256067058841	374.406610582439	256.742305110927	252.757706457025	331.738444284796	183.269597557018	254.445337104596
OS9_HUMAN	2	0	0	0	5	1	1	0	0	0	0	1	61.0296426518951	0	0	0	101.373491998283	30.3869151871674	41.6007345091598	0	0	0	0	36.3493338720851
OSB10_HUMAN	1	1	1	1	2	2	1	2	0	1	0	0	30.5148213259476	35.8049596180841	39.8604250393421	40.7226286080373	40.5493967993132	60.7738303743347	41.6007345091598	85.5807683703091	0	41.4673055355995	0	0
OSBL1_HUMAN	2	2	0	0	0	2	0	0	0	0	1	0	61.0296426518951	71.6099192361683	0	0	0	60.7738303743347	0	0	0	0	45.8173993892544	0
OSBL8_HUMAN	7	4	3	5	3	3	4	3	3	5	2	2	213.603749281633	143.219838472337	119.581275118026	203.613143040186	60.8240951989698	91.1607455615021	166.402938036639	128.371152555464	126.378853228512	207.336527677998	91.6347987785089	72.6986677441703
OSBL9_HUMAN	4	2	4	3	6	4	4	3	3	4	0	1	122.05928530379	71.6099192361683	159.441700157369	122.167885824112	121.64819039794	121.547660748669	166.402938036639	128.371152555464	126.378853228512	165.869222142398	0	36.3493338720851
OSBP1_HUMAN	5	4	4	3	4	5	4	3	4	4	1	3	152.574106629738	143.219838472337	159.441700157369	122.167885824112	81.0987935986265	151.934575935837	166.402938036639	128.371152555464	168.505137638016	165.869222142398	45.8173993892544	109.048001616255
OSGEP_HUMAN	1	1	1	2	1	2	1	0	1	1	0	0	30.5148213259476	35.8049596180841	39.8604250393421	81.4452572160745	20.2746983996566	60.7738303743347	41.6007345091598	0	42.1262844095041	41.4673055355995	0	0
OST48_HUMAN	15	14	14	12	28	20	14	16	20	14	9	16	457.722319889213	501.269434653178	558.04595055079	488.671543296447	567.691555190385	607.738303743347	582.410283128238	684.646146962473	842.525688190082	580.542277498393	412.35659450329	581.589341953362
OSTC_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	30.5148213259476	35.8049596180841	39.8604250393421	40.7226286080373	20.2746983996566	30.3869151871674	41.6007345091598	42.7903841851546	42.1262844095041	41.4673055355995	45.8173993892544	36.3493338720851
OSTF1_HUMAN	6	2	4	3	4	3	1	2	3	2	4	3	183.088927955685	71.6099192361683	159.441700157369	122.167885824112	81.0987935986265	91.1607455615021	41.6007345091598	85.5807683703091	126.378853228512	82.934611071199	183.269597557018	109.048001616255
OTOL1_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	35.8049596180841	0	0	0	0	0	0	0	0	0	0
OTOP2_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	30.5148213259476	0	0	0	0	0	0	0	0	0	0	0
OTUB1_HUMAN	12	7	9	10	23	11	11	10	11	8	7	9	366.177855911371	250.634717326589	358.743825354079	407.226286080373	466.318063192102	334.256067058841	457.608079600758	427.903841851546	463.389128504545	331.738444284796	320.721795724781	327.144004848766
OTUD4_HUMAN	2	1	0	1	0	1	1	0	1	0	0	0	61.0296426518951	35.8049596180841	0	40.7226286080373	0	30.3869151871674	41.6007345091598	0	42.1262844095041	0	0	0
OVCA2_HUMAN	1	1	2	1	2	0	2	1	0	1	1	0	30.5148213259476	35.8049596180841	79.7208500786843	40.7226286080373	40.5493967993132	0	83.2014690183197	42.7903841851546	0	41.4673055355995	45.8173993892544	0
OXR1_HUMAN	5	1	2	1	5	4	1	1	2	1	1	1	152.574106629738	35.8049596180841	79.7208500786843	40.7226286080373	101.373491998283	121.547660748669	41.6007345091598	42.7903841851546	84.2525688190082	41.4673055355995	45.8173993892544	36.3493338720851
OXSM_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	30.5148213259476	0	0	0	0	0	0	0	0	0	0	0
OXSR1_HUMAN	7	6	9	8	9	5	8	5	9	8	4	7	213.603749281633	214.829757708505	358.743825354079	325.781028864298	182.47228559691	151.934575935837	332.805876073279	213.951920925773	379.136559685537	331.738444284796	183.269597557018	254.445337104596
OXYR_HUMAN	0	0	1	0	1	0	1	0	0	0	0	0	0	0	39.8604250393421	0	20.2746983996566	0	41.6007345091598	0	0	0	0	0
P2RX4_HUMAN	4	2	2	4	3	3	2	3	3	4	0	2	122.05928530379	71.6099192361683	79.7208500786843	162.890514432149	60.8240951989698	91.1607455615021	83.2014690183197	128.371152555464	126.378853228512	165.869222142398	0	72.6986677441703
P33MX_HUMAN	0	1	0	1	0	0	0	0	0	0	0	0	0	35.8049596180841	0	40.7226286080373	0	0	0	0	0	0	0	0
P3H1_HUMAN	11	11	11	7	35	23	13	16	7	6	6	14	335.663034585423	393.854555798925	438.464675432764	285.058400256261	709.614443987981	698.899049304849	540.809548619078	684.646146962473	294.883990866529	248.803833213597	274.904396335527	508.890674209192
P3H2_HUMAN	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	45.8173993892544	0
P3H3_HUMAN	12	12	7	7	30	12	8	9	6	9	9	14	366.177855911371	429.65951541701	279.022975275395	285.058400256261	608.240951989698	364.642982246008	332.805876073279	385.113457666391	252.757706457025	373.205749820396	412.35659450329	508.890674209192
P3IP1_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	30.5148213259476	0	0	0	0	0	0	0	0	0	0	0
P4HA1_HUMAN	38	35	42	26	98	41	35	32	36	27	48	50	1159.56321038601	1253.17358663294	1674.13785165237	1058.78834380897	1986.92044316635	1245.86352267386	1456.02570782059	1369.29229392495	1516.54623874215	1119.61724946119	2199.23517068421	1817.46669360426
P4HA2_HUMAN	29	22	25	21	61	27	20	17	23	21	23	29	884.929818452479	787.709111597851	996.510625983554	855.175200768782	1236.75660237905	820.446710053519	832.014690183197	727.436531147628	968.904541418595	870.81341624759	1053.80018595285	1054.13068229047
P4HA3_HUMAN	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	84.2525688190082	0	0	0
P4HTM_HUMAN	1	0	0	0	7	2	1	0	0	0	2	1	30.5148213259476	0	0	0	141.922888797596	60.7738303743347	41.6007345091598	0	0	0	91.6347987785089	36.3493338720851
P4K2A_HUMAN	4	2	1	1	3	2	3	1	2	2	1	0	122.05928530379	71.6099192361683	39.8604250393421	40.7226286080373	60.8240951989698	60.7738303743347	124.80220352748	42.7903841851546	84.2525688190082	82.934611071199	45.8173993892544	0
P5CR1_HUMAN	9	5	7	5	15	8	7	1	4	6	3	5	274.633391933528	179.024798090421	279.022975275395	203.613143040186	304.120475994849	243.095321497339	291.205141564119	42.7903841851546	168.505137638016	248.803833213597	137.452198167763	181.746669360426
P5CR2_HUMAN	2	2	3	2	3	0	2	2	0	0	0	4	61.0296426518951	71.6099192361683	119.581275118026	81.4452572160745	60.8240951989698	0	83.2014690183197	85.5807683703091	0	0	0	145.397335488341
P5CR3_HUMAN	0	0	0	1	2	1	0	1	1	0	1	1	0	0	0	40.7226286080373	40.5493967993132	30.3869151871674	0	42.7903841851546	42.1262844095041	0	45.8173993892544	36.3493338720851
P5CS_HUMAN	10	13	14	13	21	14	11	6	6	13	4	9	305.148213259476	465.464475035094	558.04595055079	529.394171904484	425.768666392789	425.416812620343	457.608079600758	256.742305110927	252.757706457025	539.074971962794	183.269597557018	327.144004848766
P5I11_HUMAN	1	0	3	0	5	1	3	1	1	1	3	1	30.5148213259476	0	119.581275118026	0	101.373491998283	30.3869151871674	124.80220352748	42.7903841851546	42.1262844095041	41.4673055355995	137.452198167763	36.3493338720851
P66A_HUMAN	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	20.2746983996566	0	0	0	0	0	0	36.3493338720851
P66B_HUMAN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30.3869151871674	0	0	0	0	0	0
PA1B2_HUMAN	4	3	3	4	5	5	4	5	4	4	4	5	122.05928530379	107.414878854252	119.581275118026	162.890514432149	101.373491998283	151.934575935837	166.402938036639	213.951920925773	168.505137638016	165.869222142398	183.269597557018	181.746669360426
PA1B3_HUMAN	1	1	2	2	3	2	2	1	2	2	0	2	30.5148213259476	35.8049596180841	79.7208500786843	81.4452572160745	60.8240951989698	60.7738303743347	83.2014690183197	42.7903841851546	84.2525688190082	82.934611071199	0	72.6986677441703
PA2G4_HUMAN	13	12	11	10	21	14	11	6	9	10	8	12	396.692677237318	429.65951541701	438.464675432764	407.226286080373	425.768666392789	425.416812620343	457.608079600758	256.742305110927	379.136559685537	414.673055355995	366.539195114036	436.192006465022
PABP1_HUMAN	22	20	15	16	42	20	16	22	15	14	16	19	671.326069170846	716.099192361683	597.906375590132	651.562057728596	851.537332785578	607.738303743347	665.611752146557	941.3884520734	631.894266142562	580.542277498393	733.078390228071	690.637343569618
PABP2_HUMAN	4	1	2	1	7	1	3	0	3	1	4	2	122.05928530379	35.8049596180841	79.7208500786843	40.7226286080373	141.922888797596	30.3869151871674	124.80220352748	0	126.378853228512	41.4673055355995	183.269597557018	72.6986677441703
PABP4_HUMAN	12	10	9	7	20	9	7	12	10	6	9	11	366.177855911371	358.049596180841	358.743825354079	285.058400256261	405.493967993132	273.482236684506	291.205141564119	513.484610221855	421.262844095041	248.803833213597	412.35659450329	399.842672592936
PACN2_HUMAN	4	5	3	4	10	6	4	3	4	4	2	8	122.05928530379	179.024798090421	119.581275118026	162.890514432149	202.746983996566	182.321491123004	166.402938036639	128.371152555464	168.505137638016	165.869222142398	91.6347987785089	290.794670976681
PACN3_HUMAN	7	1	5	5	11	5	4	4	2	2	1	7	213.603749281633	35.8049596180841	199.302125196711	203.613143040186	223.021682396223	151.934575935837	166.402938036639	171.161536740618	84.2525688190082	82.934611071199	45.8173993892544	254.445337104596
PACS1_HUMAN	6	9	3	4	5	7	6	4	6	5	4	2	183.088927955685	322.244636562757	119.581275118026	162.890514432149	101.373491998283	212.708406310171	249.604407054959	171.161536740618	252.757706457025	207.336527677998	183.269597557018	72.6986677441703
PACS2_HUMAN	0	3	1	0	0	1	1	0	1	0	0	0	0	107.414878854252	39.8604250393421	0	0	30.3869151871674	41.6007345091598	0	42.1262844095041	0	0	0
PAF1_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	35.8049596180841	0	0	0	0	0	0	0	0	0	0
PAG15_HUMAN	1	4	1	3	4	3	0	2	4	1	1	2	30.5148213259476	143.219838472337	39.8604250393421	122.167885824112	81.0987935986265	91.1607455615021	0	85.5807683703091	168.505137638016	41.4673055355995	45.8173993892544	72.6986677441703
PAI1_HUMAN	15	11	18	7	30	15	12	6	6	7	10	8	457.722319889213	393.854555798925	717.487650708159	285.058400256261	608.240951989698	455.80372780751	499.208814109918	256.742305110927	252.757706457025	290.271138749197	458.173993892545	290.794670976681
PAIP1_HUMAN	2	5	1	1	2	5	1	1	1	1	0	2	61.0296426518951	179.024798090421	39.8604250393421	40.7226286080373	40.5493967993132	151.934575935837	41.6007345091598	42.7903841851546	42.1262844095041	41.4673055355995	0	72.6986677441703
PAIRB_HUMAN	6	1	5	2	11	3	4	3	4	0	3	7	183.088927955685	35.8049596180841	199.302125196711	81.4452572160745	223.021682396223	91.1607455615021	166.402938036639	128.371152555464	168.505137638016	0	137.452198167763	254.445337104596
PAK2_HUMAN	10	5	4	5	11	8	1	3	5	3	4	13	305.148213259476	179.024798090421	159.441700157369	203.613143040186	223.021682396223	243.095321497339	41.6007345091598	128.371152555464	210.631422047521	124.401916606799	183.269597557018	472.541340337107
PALB2_HUMAN-DECOY	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	41.6007345091598	0	0	0	0	0
PALLD_HUMAN	45	41	36	41	85	50	33	42	39	39	37	36	1373.16695966764	1468.00334434145	1434.97530141632	1669.62777292953	1723.34936397081	1519.34575935837	1372.82423880227	1797.19613577649	1642.92509197066	1617.22491588838	1695.24377740241	1308.57601939507
PALM_HUMAN	9	3	0	3	5	4	1	2	3	3	0	2	274.633391933528	107.414878854252	0	122.167885824112	101.373491998283	121.547660748669	41.6007345091598	85.5807683703091	126.378853228512	124.401916606799	0	72.6986677441703
PALM2_HUMAN	3	0	0	0	2	0	0	1	0	0	0	0	91.5444639778427	0	0	0	40.5493967993132	0	0	42.7903841851546	0	0	0	0
PAMR1_HUMAN	1	0	0	0	0	0	0	0	0	0	1	1	30.5148213259476	0	0	0	0	0	0	0	0	0	45.8173993892544	36.3493338720851
PANK2_HUMAN	0	1	0	0	1	1	0	0	0	0	0	0	0	35.8049596180841	0	0	20.2746983996566	30.3869151871674	0	0	0	0	0	0
PANK4_HUMAN	0	2	1	2	1	2	0	0	2	1	0	0	0	71.6099192361683	39.8604250393421	81.4452572160745	20.2746983996566	60.7738303743347	0	0	84.2525688190082	41.4673055355995	0	0
PAP1L_HUMAN	0	0	0	0	0	0	0	4	2	0	3	5	0	0	0	0	0	0	0	171.161536740618	84.2525688190082	0	137.452198167763	181.746669360426
PAPP1_HUMAN	4	1	2	0	5	3	0	0	2	1	0	1	122.05928530379	35.8049596180841	79.7208500786843	0	101.373491998283	91.1607455615021	0	0	84.2525688190082	41.4673055355995	0	36.3493338720851
PAPS1_HUMAN	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42.7903841851546	0	0	0	0
PAPS2_HUMAN	2	3	2	2	3	4	4	0	1	2	1	2	61.0296426518951	107.414878854252	79.7208500786843	81.4452572160745	60.8240951989698	121.547660748669	166.402938036639	0	42.1262844095041	82.934611071199	45.8173993892544	72.6986677441703
PAR1_HUMAN	2	1	2	1	1	0	0	0	0	2	0	0	61.0296426518951	35.8049596180841	79.7208500786843	40.7226286080373	20.2746983996566	0	0	0	0	82.934611071199	0	0
PAR3L_HUMAN	1	0	0	0	0	0	1	0	0	0	0	0	30.5148213259476	0	0	0	0	0	41.6007345091598	0	0	0	0	0
PARK7_HUMAN	16	13	17	12	37	15	11	17	17	11	20	16	488.237141215161	465.464475035094	677.627225668816	488.671543296447	750.163840787295	455.80372780751	457.608079600758	727.436531147628	716.14683496157	456.140360891595	916.347987785089	581.589341953362
PARP1_HUMAN	6	3	2	0	5	9	1	2	2	0	0	1	183.088927955685	107.414878854252	79.7208500786843	0	101.373491998283	273.482236684506	41.6007345091598	85.5807683703091	84.2525688190082	0	0	36.3493338720851
PARVA_HUMAN	14	15	11	10	22	15	12	14	13	11	9	12	427.207498563266	537.074394271262	438.464675432764	407.226286080373	446.043364792445	455.80372780751	499.208814109918	599.065378592164	547.641697323554	456.140360891595	412.35659450329	436.192006465022
PATL1_HUMAN	1	0	0	0	0	1	0	0	0	0	0	0	30.5148213259476	0	0	0	0	30.3869151871674	0	0	0	0	0	0
PAWR_HUMAN	15	10	7	10	25	13	10	6	9	7	7	14	457.722319889213	358.049596180841	279.022975275395	407.226286080373	506.867459991415	395.029897433176	416.007345091598	256.742305110927	379.136559685537	290.271138749197	320.721795724781	508.890674209192
PAXI_HUMAN	8	9	4	3	9	7	4	3	2	2	2	4	244.11857060758	322.244636562757	159.441700157369	122.167885824112	182.47228559691	212.708406310171	166.402938036639	128.371152555464	84.2525688190082	82.934611071199	91.6347987785089	145.397335488341
PAXX_HUMAN	1	1	2	2	2	1	2	0	0	2	0	0	30.5148213259476	35.8049596180841	79.7208500786843	81.4452572160745	40.5493967993132	30.3869151871674	83.2014690183197	0	0	82.934611071199	0	0
PBDC1_HUMAN	2	3	1	2	7	2	1	2	2	3	3	5	61.0296426518951	107.414878854252	39.8604250393421	81.4452572160745	141.922888797596	60.7738303743347	41.6007345091598	85.5807683703091	84.2525688190082	124.401916606799	137.452198167763	181.746669360426
PBIP1_HUMAN	4	0	1	0	7	1	1	1	1	1	3	1	122.05928530379	0	39.8604250393421	0	141.922888797596	30.3869151871674	41.6007345091598	42.7903841851546	42.1262844095041	41.4673055355995	137.452198167763	36.3493338720851
PBX1_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	30.5148213259476	0	0	0	0	0	0	0	0	0	0	0
PCBP1_HUMAN	14	11	8	7	19	14	9	9	6	9	8	11	427.207498563266	393.854555798925	318.883400314737	285.058400256261	385.219269593476	425.416812620343	374.406610582439	385.113457666391	252.757706457025	373.205749820396	366.539195114036	399.842672592936
PCBP2_HUMAN	12	12	7	8	18	12	8	11	6	10	5	7	366.177855911371	429.65951541701	279.022975275395	325.781028864298	364.944571193819	364.642982246008	332.805876073279	470.6942260367	252.757706457025	414.673055355995	229.086996946272	254.445337104596
PCBP3_HUMAN	0	6	0	0	0	0	5	0	0	0	0	0	0	214.829757708505	0	0	0	0	208.003672545799	0	0	0	0	0
PCCA_HUMAN	2	0	1	1	1	2	0	0	0	2	0	0	61.0296426518951	0	39.8604250393421	40.7226286080373	20.2746983996566	60.7738303743347	0	0	0	82.934611071199	0	0
PCCB_HUMAN	1	1	1	1	3	1	1	1	2	0	0	0	30.5148213259476	35.8049596180841	39.8604250393421	40.7226286080373	60.8240951989698	30.3869151871674	41.6007345091598	42.7903841851546	84.2525688190082	0	0	0
PCD15_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	35.8049596180841	0	0	0	0	0	0	0	0	0	0
PCDG2_HUMAN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42.1262844095041	0	0	0
PCDGH_HUMAN	1	1	0	0	1	0	0	0	2	0	0	0	30.5148213259476	35.8049596180841	0	0	20.2746983996566	0	0	0	84.2525688190082	0	0	0
PCDGM_HUMAN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20.2746983996566	0	0	0	0	0	0	0
PCID2_HUMAN	0	1	0	0	0	1	0	0	0	0	0	0	0	35.8049596180841	0	0	0	30.3869151871674	0	0	0	0	0	0
PCKGM_HUMAN	9	18	19	13	22	14	12	14	7	15	6	12	274.633391933528	644.489273125514	757.348075747501	529.394171904484	446.043364792445	425.416812620343	499.208814109918	599.065378592164	294.883990866529	622.009583033993	274.904396335527	436.192006465022
PCLI1_HUMAN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20.2746983996566	0	0	0	0	0	0	0
PCNA_HUMAN	1	2	3	2	4	5	4	4	1	2	0	4	30.5148213259476	71.6099192361683	119.581275118026	81.4452572160745	81.0987935986265	151.934575935837	166.402938036639	171.161536740618	42.1262844095041	82.934611071199	0	145.397335488341
PCNP_HUMAN	0	0	2	0	3	0	2	0	0	0	2	0	0	0	79.7208500786843	0	60.8240951989698	0	83.2014690183197	0	0	0	91.6347987785089	0
PCOC1_HUMAN	11	5	4	4	18	7	4	4	6	4	7	8	335.663034585423	179.024798090421	159.441700157369	162.890514432149	364.944571193819	212.708406310171	166.402938036639	171.161536740618	252.757706457025	165.869222142398	320.721795724781	290.794670976681
PCP_HUMAN	13	13	16	10	32	12	17	11	13	13	15	12	396.692677237318	465.464475035094	637.766800629474	407.226286080373	648.790348789012	364.642982246008	707.212486655717	470.6942260367	547.641697323554	539.074971962794	687.260990838817	436.192006465022
PCX3_HUMAN	1	0	1	0	0	0	1	1	0	1	1	1	30.5148213259476	0	39.8604250393421	0	0	0	41.6007345091598	42.7903841851546	0	41.4673055355995	45.8173993892544	36.3493338720851
PCY1A_HUMAN	3	4	0	2	3	2	1	2	3	3	1	3	91.5444639778427	143.219838472337	0	81.4452572160745	60.8240951989698	60.7738303743347	41.6007345091598	85.5807683703091	126.378853228512	124.401916606799	45.8173993892544	109.048001616255
PCY1B_HUMAN	0	0	2	0	0	0	0	0	0	0	0	0	0	0	79.7208500786843	0	0	0	0	0	0	0	0	0
PCY2_HUMAN	3	0	0	0	2	1	0	1	0	0	0	2	91.5444639778427	0	0	0	40.5493967993132	30.3869151871674	0	42.7903841851546	0	0	0	72.6986677441703
PCYOX_HUMAN	25	16	19	14	43	25	22	16	16	12	15	15	762.870533148689	572.879353889346	757.348075747501	570.116800512522	871.812031185234	759.672879679184	915.216159201516	684.646146962473	674.020550552066	497.607666427194	687.260990838817	545.240008081277
PCYXL_HUMAN	0	2	3	4	2	2	1	0	1	2	0	1	0	71.6099192361683	119.581275118026	162.890514432149	40.5493967993132	60.7738303743347	41.6007345091598	0	42.1262844095041	82.934611071199	0	36.3493338720851
PDC10_HUMAN	4	3	4	2	3	3	4	1	1	2	2	1	122.05928530379	107.414878854252	159.441700157369	81.4452572160745	60.8240951989698	91.1607455615021	166.402938036639	42.7903841851546	42.1262844095041	82.934611071199	91.6347987785089	36.3493338720851
PDC6I_HUMAN	13	28	21	22	35	25	20	17	19	24	15	15	396.692677237318	1002.53886930636	837.068925826185	895.89782937682	709.614443987981	759.672879679184	832.014690183197	727.436531147628	800.399403780578	995.215332854389	687.260990838817	545.240008081277
PDCD4_HUMAN	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	30.3869151871674	0	0	0	0	0	36.3493338720851
PDCD5_HUMAN	2	2	2	2	2	0	3	2	2	2	1	1	61.0296426518951	71.6099192361683	79.7208500786843	81.4452572160745	40.5493967993132	0	124.80220352748	85.5807683703091	84.2525688190082	82.934611071199	45.8173993892544	36.3493338720851
PDCD6_HUMAN	3	4	4	3	5	4	3	4	2	4	3	5	91.5444639778427	143.219838472337	159.441700157369	122.167885824112	101.373491998283	121.547660748669	124.80220352748	171.161536740618	84.2525688190082	165.869222142398	137.452198167763	181.746669360426
PDCL3_HUMAN	5	0	2	2	1	4	1	1	0	0	2	1	152.574106629738	0	79.7208500786843	81.4452572160745	20.2746983996566	121.547660748669	41.6007345091598	42.7903841851546	0	0	91.6347987785089	36.3493338720851
PDDC1_HUMAN	2	1	2	1	4	2	1	3	2	1	2	2	61.0296426518951	35.8049596180841	79.7208500786843	40.7226286080373	81.0987935986265	60.7738303743347	41.6007345091598	128.371152555464	84.2525688190082	41.4673055355995	91.6347987785089	72.6986677441703
PDE12_HUMAN	0	1	2	2	4	2	1	1	1	2	1	1	0	35.8049596180841	79.7208500786843	81.4452572160745	81.0987935986265	60.7738303743347	41.6007345091598	42.7903841851546	42.1262844095041	82.934611071199	45.8173993892544	36.3493338720851
PDE3A_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	35.8049596180841	0	0	0	0	0	0	0	0	0	0
PDE5A_HUMAN	1	0	0	1	1	0	0	0	0	1	0	0	30.5148213259476	0	0	40.7226286080373	20.2746983996566	0	0	0	0	41.4673055355995	0	0
PDIA1_HUMAN	93	79	71	65	197	108	77	104	111	63	119	116	2837.87838331312	2828.59180982865	2830.09017779329	2646.97085952242	3994.11558473235	3281.78684021407	3203.25655720531	4450.19995525607	4676.01756945496	2612.44024874277	5452.27052732128	4216.52272916188
PDIA3_HUMAN	54	53	53	41	162	73	59	64	65	44	83	74	1647.80035160117	1897.66285975846	2112.60252708513	1669.62777292953	3284.50114074437	2218.24480866322	2454.44333604043	2738.58458784989	2738.20848661777	1824.56144356638	3802.84414930812	2689.8507065343
PDIA4_HUMAN	24	16	12	10	68	28	19	18	25	12	20	38	732.355711822741	572.879353889346	478.325100472106	407.226286080373	1378.67949117665	850.833625240686	790.413955674037	770.226915332782	1053.1571102376	497.607666427194	916.347987785089	1381.27468713924
PDIA5_HUMAN	11	9	7	8	33	19	11	11	13	8	9	17	335.663034585423	322.244636562757	279.022975275395	325.781028864298	669.065047188668	577.35138855618	457.608079600758	470.6942260367	547.641697323554	331.738444284796	412.35659450329	617.938675825447
PDIA6_HUMAN	19	20	12	12	51	24	21	25	21	12	29	25	579.781605193004	716.099192361683	478.325100472106	488.671543296447	1034.00961838249	729.285964492017	873.615424692357	1069.75960462886	884.651972599587	497.607666427194	1328.70458228838	908.733346802128
