Cell	Condition1	Condition2	Protein	logFC	logCPM	PValue
D	CTRL	AXI	EF1A2_HUMAN	-1.15046064387048	10.1146284148022	1.96899796453455e-06
D	CTRL	AXI	1433S_HUMAN	-5.06023475191832	7.48978996941247	3.57036760995176e-06
D	CTRL	AXI	RAB8B_HUMAN	-5.13020223271357	7.51182689486457	3.57036760995176e-06
D	CTRL	AXI	AHNK_HUMAN	0.869788806998242	11.0635076935389	2.93034104779531e-05
D	CTRL	AXI	1A11_HUMAN	-4.94814455825621	7.36570684192141	3.24067390420463e-05
D	CTRL	AXI	MYL6B_HUMAN	1.03295372799174	9.67925400545549	3.26092638004158e-05
D	CTRL	AXI	K1H1_HUMAN	4.4873467533341	6.61212134801353	4.9609861634135e-05
D	CTRL	AXI	H2B3B_HUMAN	1.86301766488726	7.77693840502343	5.47946666249447e-05
D	CTRL	AXI	1C12_HUMAN	-4.86839120994826	7.3075514197475	9.76373749417175e-05
D	CTRL	AXI	H2B1L_HUMAN	-4.59912924664271	7.23986694813986	9.76373749417175e-05
D	CTRL	AXI	LAP2A_HUMAN	-1.69454823918674	8.24074637393166	0.00011965847833793
D	CTRL	AXI	AT2B4_HUMAN	-1.43265797823906	8.50502890645369	0.000136732803689702
D	CTRL	AXI	KRT83_HUMAN	4.3248594874815	6.56943193010443	0.000165246428057224
D	CTRL	AXI	KRT81_HUMAN	2.8303072954921	6.75836349600471	0.000191455572754884
D	CTRL	AXI	MYH14_HUMAN	-0.968886351864986	9.02351565360972	0.000320794368271792
D	CTRL	AXI	RCN1_HUMAN	0.796662904403007	9.20044578585134	0.000425395145720125
D	CTRL	AXI	1C07_HUMAN	-4.62938204315448	7.18731980310405	0.000457069915515144
D	CTRL	AXI	TBB1_HUMAN	-4.44247433837976	7.13625627614271	0.000481223481906654
D	CTRL	AXI	GLU2B_HUMAN	0.794631629365893	9.23783956821209	0.000537953965840073
D	CTRL	AXI	THIO_HUMAN	1.021356615067	8.5723108513134	0.00065598447904285
D	CTRL	AXI	PP1G_HUMAN	-0.943098254004403	8.9220943724764	0.00132669101087962
D	CTRL	AXI	POTEJ_HUMAN	0.738848558303445	10.7802837070277	0.0014744593720381
D	CTRL	AXI	COPB_HUMAN	-0.937571086816019	8.89190748973478	0.00157454975447599
D	CTRL	AXI	H2B1J_HUMAN	-4.45654362696537	7.09048288074364	0.00202072916033373
D	CTRL	AXI	PGAM2_HUMAN	-4.1391937577504	6.99344024222799	0.00204521526307624
D	CTRL	AXI	CALU_HUMAN	0.684036371844461	9.5819481067346	0.0021038594720387
D	CTRL	AXI	H2B2F_HUMAN	-4.34702490866506	7.03958552270748	0.00290650212057579
D	CTRL	AXI	MYO6_HUMAN	-1.4005169494214	7.93950113223095	0.00300136302370027
D	CTRL	AXI	HSP72_HUMAN	-0.864300333468361	8.61225776524879	0.00341650703637734
D	CTRL	AXI	EXOC1_HUMAN	-3.99773637840596	6.93285589304471	0.00421781484350052
D	CTRL	AXI	AT2B1_HUMAN	-1.02985413252179	8.54823767376639	0.00478619902966748
D	CTRL	AXI	EHD3_HUMAN	-0.790626821024485	8.87855883532978	0.00499085995858219
D	CTRL	AXI	KANK1_HUMAN	-2.57438182086213	7.11844407422014	0.00523785343080596
D	CTRL	AXI	KRT34_HUMAN	3.68876382313022	6.43350844252967	0.00568418689171627
D	CTRL	PAZ	TBB8_HUMAN	7.88591490094535	8.56521524825894	3.4463926464302e-56
D	CTRL	PAZ	H2BFS_HUMAN	6.41097015823442	7.49486347432918	1.77806049723685e-21
D	CTRL	PAZ	HSP72_HUMAN	-6.38432728305593	8.36568016725998	2.45785357456739e-15
D	CTRL	PAZ	PGK2_HUMAN	-6.02791092627309	8.10325581594987	1.93466564606227e-12
D	CTRL	PAZ	MYH14_HUMAN	-1.76283685461802	8.90859613674954	1.40433811836017e-08
D	CTRL	PAZ	TBAL3_HUMAN	4.94759372729337	6.76056797136414	4.20291116677029e-08
D	CTRL	PAZ	H2B1J_HUMAN	1.6085828965425	7.79458504558271	5.84699211371054e-07
D	CTRL	PAZ	H2B2F_HUMAN	1.67775274581975	7.74650604406159	6.64609406926059e-07
D	CTRL	PAZ	RS26_HUMAN	1.55997072814837	8.30715385559927	9.28695223616466e-07
D	CTRL	PAZ	K2C79_HUMAN	4.73296778462414	6.68509491910756	1.44183005865636e-06
D	CTRL	PAZ	PP1G_HUMAN	-1.35974998472655	8.84880867829983	6.20320767172281e-06
D	CTRL	PAZ	GLU2B_HUMAN	0.982976953210945	9.33466295380867	7.27419185989644e-06
D	CTRL	PAZ	CO5A1_HUMAN	-1.38011783973622	9.13780474428387	1.31447462420656e-05
D	CTRL	PAZ	RLA0L_HUMAN	4.48339697859514	6.60559496305841	1.66097163694622e-05
D	CTRL	PAZ	FLNB_HUMAN	1.04114010312103	9.21088929754866	2.19543515168714e-05
D	CTRL	PAZ	POTEI_HUMAN	-0.970668852303737	11.755663558091	3.52203636117811e-05
D	CTRL	PAZ	LAP2A_HUMAN	-1.90138623857922	8.20326026770058	6.52624232384193e-05
D	CTRL	PAZ	H2B1B_HUMAN	1.06066911388502	8.95559372792882	6.77377891773514e-05
D	CTRL	PAZ	DESM_HUMAN	1.04957129725426	8.71573805042803	7.83540408559852e-05
D	CTRL	PAZ	K1C13_HUMAN	-4.65643293890269	7.17470952850481	9.76373749417175e-05
D	CTRL	PAZ	H2B1C_HUMAN	-1.45517700939576	8.2765526385537	0.000102147710300459
D	CTRL	PAZ	1C07_HUMAN	-4.70489898325879	7.15031252326003	0.000294177803207341
D	CTRL	PAZ	RAB32_HUMAN	-4.55389349619517	7.11426414210262	0.000294177803207341
D	CTRL	PAZ	TBB1_HUMAN	-4.49979671842029	7.09370072544839	0.000294177803207341
D	CTRL	PAZ	LIPB1_HUMAN	-2.61439111571656	7.43747354683927	0.000303590658281
D	CTRL	PAZ	H2B3B_HUMAN	-4.32411362465563	7.02939056886107	0.000424890871987568
D	CTRL	PAZ	KIRR1_HUMAN	1.66575289566323	7.30914340536322	0.000475062031867055
D	CTRL	PAZ	XPO1_HUMAN	2.22531494734982	7.01752832603564	0.000671089933786076
D	CTRL	PAZ	CALU_HUMAN	0.712897027835186	9.60801592605097	0.00109613158446747
D	CTRL	PAZ	CO5A2_HUMAN	-1.21064259980777	8.53892878878209	0.00125624984128164
D	CTRL	PAZ	AAKB2_HUMAN	-3.00869398006165	7.19714295710812	0.00128246835890685
D	CTRL	PAZ	ML12A_HUMAN	0.707429968494974	9.89035327368836	0.00162509185526826
D	CTRL	PAZ	H2A1D_HUMAN	0.745249224364494	9.12223583161533	0.00164672223436276
D	CTRL	PAZ	CTGF_HUMAN	-1.52299294809461	8.06651371387332	0.0016610553444418
D	CTRL	PAZ	S10A9_HUMAN	3.78889948238771	6.43259777555281	0.00178292113590594
D	CTRL	PAZ	COBA1_HUMAN	-4.26031701719131	6.96770564977804	0.00184910638264526
D	CTRL	PAZ	RBBP4_HUMAN	-2.4011031404812	7.30726943157014	0.00189407060207973
D	CTRL	PAZ	FBN1_HUMAN	0.633984161332453	10.2107883345753	0.0019510071948073
D	CTRL	PAZ	FBLI1_HUMAN	-1.07936255016034	8.54546186795783	0.0022922022644642
D	CTRL	PAZ	TSP1_HUMAN	-0.69903573798354	10.3270764951065	0.00239705509705591
D	CTRL	RUX	PP1G_HUMAN	-6.74448738661325	8.70622606152764	2.23667942601644e-17
D	CTRL	RUX	TBB2A_HUMAN	-1.86691581004426	11.6736618001601	1.7366194003148e-12
D	CTRL	RUX	H2B3B_HUMAN	2.45722185424583	8.04838291791622	3.99143507755475e-10
D	CTRL	RUX	TBAL3_HUMAN	5.51998207791601	6.97701986955017	5.75657082557544e-10
D	CTRL	RUX	H2B1C_HUMAN	1.58455141969209	9.05436278168377	1.85135550641565e-09
D	CTRL	RUX	EF1A2_HUMAN	-1.48763607092736	10.067252267757	3.27445707695925e-09
D	CTRL	RUX	K1H1_HUMAN	4.99779644175593	6.7717317861369	1.36562301771104e-07
D	CTRL	RUX	KRT86_HUMAN	4.99779644175593	6.7717317861369	1.36562301771104e-07
D	CTRL	RUX	MYH14_HUMAN	-1.5322442940016	8.95283394779207	7.61763795737731e-07
D	CTRL	RUX	1433S_HUMAN	-5.06029749026306	7.48928930726523	3.57036760995176e-06
D	CTRL	RUX	AHNK_HUMAN	0.913073976795899	11.0804631449325	1.44661589318823e-05
D	CTRL	RUX	FKB1A_HUMAN	1.21092801627862	8.68102882322123	1.72607016983693e-05
D	CTRL	RUX	1A11_HUMAN	-4.94821717062944	7.36776944003889	3.24067390420463e-05
D	CTRL	RUX	HS904_HUMAN	4.48472453693345	6.60940785459632	5.15435661123288e-05
D	CTRL	RUX	PGM2_HUMAN	-2.46590856282863	7.83595884521928	7.06938783689858e-05
D	CTRL	RUX	1C12_HUMAN	-4.86846449516962	7.30985350899844	9.76373749417175e-05
D	CTRL	RUX	H2B1L_HUMAN	-4.59918692264044	7.23815420439093	9.76373749417175e-05
D	CTRL	RUX	MYO6_HUMAN	-2.14812336993236	7.88671881778855	0.000143881111253361
D	CTRL	RUX	AT2B4_HUMAN	-1.43289789659079	8.50483127856836	0.000171061838015448
D	CTRL	RUX	KT33B_HUMAN	2.52193733517371	6.79198752575406	0.000188540463739313
D	CTRL	RUX	RAB8B_HUMAN	-3.37285791134726	7.53526593028429	0.00026811375135315
D	CTRL	RUX	1C07_HUMAN	-4.63974816941301	7.18972927222428	0.000438632126137617
D	CTRL	RUX	TBB1_HUMAN	-4.44294401936618	7.13771029441744	0.000459723812784103
D	CTRL	RUX	KRT85_HUMAN	3.2711901400652	6.56520927823416	0.000546366615721055
D	CTRL	RUX	CTGF_HUMAN	0.955341589004667	8.5792940477583	0.00065598447904285
D	CTRL	RUX	MK14_HUMAN	-4.27101844744164	7.06152436229283	0.000960236920671992
D	CTRL	RUX	RS17L_HUMAN	0.761934278481436	9.21062667255103	0.00106667263612494
D	CTRL	RUX	FLNB_HUMAN	0.850119572431776	9.1136348280085	0.00111565778378811
D	CTRL	RUX	SPRC_HUMAN	0.674764619744426	10.43129892101	0.00113129633657686
D	CTRL	RUX	PHP14_HUMAN	0.815998350497509	8.96405051577942	0.00135159250026582
D	CTRL	RUX	H2B1J_HUMAN	-4.47013979811637	7.09338900653397	0.00136781311209521
D	CTRL	RUX	PROF2_HUMAN	1.10624759125147	8.13081128696625	0.00141140889468674
D	CTRL	RUX	KRT34_HUMAN	3.93231618462936	6.4804295041341	0.00178783410510963
D	CTRL	RUX	KRT83_HUMAN	3.93231618462936	6.4804295041341	0.00178783410510963
D	CTRL	RUX	ML12A_HUMAN	0.697167745631211	9.88019907898046	0.00182346158644356
D	CTRL	RUX	PGAM2_HUMAN	-4.13897375484959	6.99407964557099	0.00200435216064268
D	CTRL	RUX	OPA1_HUMAN	-2.13859756280644	7.60935324150935	0.00218604372489937
D	CTRL	RUX	RCN1_HUMAN	0.705491713385464	9.16583689797865	0.00231869001720941
D	CTRL	RUX	THIO_HUMAN	0.956113507701851	8.54672757377254	0.00235480884636721
D	CTRL	RUX	MAMC2_HUMAN	-2.4601130875629	7.47386488831678	0.00274037202272036
D	CTRL	AFA	HSP72_HUMAN	-6.31534740764169	8.40518645283427	1.2058976428843e-13
D	CTRL	AFA	TBB2A_HUMAN	-1.72227014953802	11.6790957112403	3.27547242675965e-11
D	CTRL	AFA	GNAI1_HUMAN	-5.56526289083086	7.82673143333836	1.69354798267114e-07
D	CTRL	AFA	H2B1C_HUMAN	1.4846122639986	9.01015313762804	2.28285631456385e-07
D	CTRL	AFA	H2B3B_HUMAN	2.14543132658902	7.88687327615353	8.49044750849374e-07
D	CTRL	AFA	1433S_HUMAN	-5.05649586846987	7.48899151605125	3.57036760995176e-06
D	CTRL	AFA	RAB8B_HUMAN	-5.1264569381871	7.5106962807656	3.57036760995176e-06
D	CTRL	AFA	MYH14_HUMAN	-1.45171034262948	8.96453520128671	5.39628990644071e-06
D	CTRL	AFA	1A11_HUMAN	-4.94440956559057	7.36351002394865	3.24067390420463e-05
D	CTRL	AFA	LAP2A_HUMAN	-1.86264764294715	8.22426095672225	4.30889903477613e-05
D	CTRL	AFA	PP1G_HUMAN	-1.35589076545081	8.86651572315848	5.34450853476466e-05
D	CTRL	AFA	H2B1L_HUMAN	-4.59622393465186	7.2381855069958	9.89010951449197e-05
D	CTRL	AFA	GYS1_HUMAN	-2.78241404121989	7.69961473144518	0.000103733243083491
D	CTRL	AFA	1C12_HUMAN	-4.86466024966478	7.30442829032088	0.000141019524916918
D	CTRL	AFA	RLA0L_HUMAN	4.33608043978811	6.56885312689006	0.000160756530459207
D	CTRL	AFA	AT2B4_HUMAN	-1.53775081048112	8.49470873431687	0.000189974987982351
D	CTRL	AFA	EHD3_HUMAN	-1.18739011746578	8.82270779691948	0.000265409570525669
D	CTRL	AFA	1C07_HUMAN	-4.62997643645875	7.18408038490043	0.000448407187742363
D	CTRL	AFA	TBB1_HUMAN	-4.43998940474974	7.13785007497345	0.000457277619878998
D	CTRL	AFA	ESYT2_HUMAN	-2.62444288788399	7.6017202795801	0.000470592601506411
D	CTRL	AFA	PLSI_HUMAN	4.15347725552797	6.5247831891721	0.000526442038022927
D	CTRL	AFA	STT3B_HUMAN	-1.99961842830959	7.79672211324767	0.000575284176846652
D	CTRL	AFA	MYH11_HUMAN	-0.80504711230176	11.9463204280594	0.00115132238331698
D	CTRL	AFA	FSTL1_HUMAN	1.20677588899105	8.01401149149966	0.00120575683497822
D	CTRL	AFA	AHNK_HUMAN	0.724968648509178	11.0031489197348	0.00133266719985286
D	CTRL	AFA	COPB2_HUMAN	-1.16069163228748	8.66578356764294	0.00169974487515685
D	CTRL	AFA	H2B1J_HUMAN	-4.47123461289598	7.086861807677	0.00193498185734982
D	CTRL	AFA	ML12A_HUMAN	0.728812391052617	9.88259470746326	0.00251481596351587
D	CTRL	AFA	SRC_HUMAN	-4.06547164095007	6.9672696515975	0.00273775959106
D	CTRL	AFA	TKFC_HUMAN	-4.13441459864378	6.99332969992023	0.00274987269392819
D	CTRL	AFA	H2B2F_HUMAN	-4.36506001498291	7.03609366813423	0.00276779432493879
D	CTRL	AFA	RCN1_HUMAN	0.732355475918252	9.16305054854909	0.00281610511166395
D	CTRL	AFA	ROCK2_HUMAN	-1.41798968564075	8.08016652626088	0.00303266564905388
D	CTRL	AFA	GLU2B_HUMAN	0.742171038534263	9.2069306522191	0.00339901111578674
D	CTRL	AFA	MYL6B_HUMAN	0.804012267931692	9.59101041082848	0.00342219665421342
D	CTRL	AFA	USO1_HUMAN	-0.939144954943276	9.08756020478451	0.00386427546277531
D	CTRL	AFA	NUCB2_HUMAN	1.3213522021301	7.41755654454542	0.00411944488302462
D	CTRL	AFA	EIF3D_HUMAN	-1.32662516248858	8.01289871206842	0.00426091864476606
D	CTRL	AFA	ADH1G_HUMAN	-1.90923656429594	7.50605244914097	0.00494287830358636
D	CTRL	AFA	MPCP_HUMAN	-1.11928149365378	8.306652099359	0.00494622488706159
D	CTRL	REG	TBB8_HUMAN	8.50963139996037	8.82035530898613	5.2805159846543e-78
D	CTRL	REG	PLEC_HUMAN	2.01754544924788	8.72452700010836	1.92815800317856e-13
D	CTRL	REG	H2BFS_HUMAN	5.54828021434855	6.87964760693105	1.16802412726809e-10
D	CTRL	REG	H2B1C_HUMAN	-6.06742161800312	8.21660545118733	3.62530573087842e-10
D	CTRL	REG	PGK2_HUMAN	-6.02954257929604	8.1924431458101	6.44231553996706e-10
D	CTRL	REG	TSP1_HUMAN	-1.42812446892684	10.2710186020821	1.04530807870346e-07
D	CTRL	REG	PGS1_HUMAN	-2.29960564914362	8.73035967527806	1.07682004131789e-07
D	CTRL	REG	ACTN3_HUMAN	1.73199556950432	7.59682728979419	5.67513807464795e-06
D	CTRL	REG	PYGM_HUMAN	-5.2943446326979	7.63276915900982	8.50604858465663e-06
D	CTRL	REG	TLN1_HUMAN	0.867682714817626	9.9486502729033	0.000133620307000388
D	CTRL	REG	K2C6C_HUMAN	2.85911983500232	6.82386559481941	0.000230911586657077
D	CTRL	REG	PLIN2_HUMAN	-4.80446572448272	7.33304930554659	0.000268211176512922
D	CTRL	REG	SLIT3_HUMAN	-2.29567759355653	7.86323257002978	0.000311485812013755
D	CTRL	REG	CO5A1_HUMAN	-1.10412198177323	9.2169005778663	0.000652402413450941
D	CTRL	REG	TSP2_HUMAN	-0.890912656306172	9.86013915056715	0.000995166508316165
D	CTRL	REG	SPRC_HUMAN	-0.836680327054065	10.0647305990754	0.00138453181639343
D	CTRL	REG	AAKG2_HUMAN	3.93637730312924	6.39721167531832	0.00195360186626121
D	CTRL	REG	1C07_HUMAN	-4.70946303343728	7.19957650647552	0.00202266768182875
D	CTRL	REG	CYR61_HUMAN	-4.55990897296868	7.16931122813465	0.00204165417509598
D	CTRL	REG	TBB1_HUMAN	-4.50669375631039	7.14907055506533	0.00205781041769142
D	CTRL	REG	CCD80_HUMAN	-0.81488935216996	9.87310327219637	0.0020755920492121
D	CTRL	REG	CYTSA_HUMAN	-2.94211168959418	7.38526269826129	0.0023463235311179
D	CTRL	REG	SEPT6_HUMAN	2.19695776017124	6.92841522318742	0.00249004394316496
D	CTRL	REG	H2B3B_HUMAN	-4.33336237744657	7.08027880591067	0.00274611859786337
D	CTRL	REG	ML12A_HUMAN	0.693620866637517	9.85759043936093	0.0035828803277401
D	CTRL	REG	1A69_HUMAN	-4.26932984516365	7.05008096880509	0.00363963220421851
D	CTRL	REG	MK14_HUMAN	-4.331839925379	7.06785282160468	0.00364832266991266
D	CTRL	REG	K2C8_HUMAN	-4.50269671450103	7.12298413014082	0.0036679386964813
D	CTRL	REG	FBN1_HUMAN	-0.771419897644216	9.85705781542819	0.00392671123709783
D	CTRL	REG	HMCN1_HUMAN	-2.76244631100329	7.2985523064954	0.00393231903403765
D	CTRL	REG	CO4A1_HUMAN	-1.37173679042861	8.19734193628979	0.0039387822431708
D	CTRL	REG	CYBP_HUMAN	-1.64652230121448	7.90024552308383	0.00433599230727622
D	CTRL	REG	MYOF_HUMAN	0.66760447064451	9.94931763390087	0.00461971099646064
D	CTRL	REG	FHL2_HUMAN	-0.886448707075154	9.02798115883009	0.00551306067938426
D	CTRL	REG	CO1A1_HUMAN	-0.669047741984292	10.818884558889	0.00583110027777581
D	CTRL	REG	MYL6B_HUMAN	-0.806377892492739	9.2048786580506	0.00693432248462992
D	CTRL	REG	RAB4A_HUMAN	2.73038485012095	6.54224372767102	0.00845581009402498
D	CTRL	REG	LIPA1_HUMAN	-4.13087994686759	6.97348216512597	0.00850524155665658
D	CTRL	REG	PGAM2_HUMAN	-4.20058374816399	6.99783132010225	0.00853347346854746
D	CTRL	REG	COBA1_HUMAN	-4.26605591134527	7.01487697359081	0.00854867423476378
